evaluation,label
这个是买到乡下去的，画质比以前的电视机的画质好多了，大赞,正面
送货速度快，这个价格算是不错了,正面
宝贝很不错，质量很好，快递很速度，支持下老板！,正面
智能电视就是好，节目丰富，天天看电影,正面
价格亲民内置只能系统也不错总之很值这个价钱 晒单： 收起 向左转 向右转,正面
赶上活动买的，还不错哦，价格实惠,正面
自己看，棒棒的，很好的电视下次还买,正面
大品牌信得过,正面
电视棒棒的，有便宜又好用,正面
速度很快……包装完整……打开后，电视很漂亮……也很容易安装……网络电视……非常方便……电视界面很清晰，也很容易操作，老人家一学就会……电视画面也很不错，舒适……还有少儿频道……并且可以关屏幕放少儿节目，特别适合小朋友使用……也不用担心视力影响～,正面
开箱眼力了，完好无损，具体还没使用，感觉还不错，性价比很高，配置好，,正面
我觉得这是一款，性价比非常高的32寸电视，根据它的配置，外观，颜值，使用率，反应速度，都非常非常满意，而且价格不高，比传统品牌，要好，有好处不少，只是行动，支持京东，支持京东快递,正面
电视很好 非常清晰 双十一的时候买的 挺划算的 ～,正面
很喜欢的一款电视。颜值最高、色彩漂亮、图像清晰度高。设计师用心、商家耐心、快递诚心。我给他们全部五星好评！,正面
好棒！好棒！好棒，京东值得信赖，正品好用，物流超快！,正面
不错，符合要求。,正面
不错，很大，跟想象一样,正面
给亲戚买的，不错送货到位。,正面
不错！TCL国货老牌子，值得信赖！???,正面
收到了，比想象的大，还不错，比较喜欢。,正面
电视不错,正面
很满意，很满意。双11前买的，到货有点慢，但终究是没让我失望。,正面
使用了七天了，速度非常快，4K屏幕真的太清晰了，就是卧室有点小，感觉要跟电影院一样大了，还能玩游戏看直播厉害了我的哥，老强了，不过推荐买43寸的，实在太大,正面
快递员服务态度很好！,正面
物流快，电视质量好。,正面
电视机可以，画面很清晰！,正面
宝贝收到了，很满意，价格优惠，尺寸大，放家里很有面子，物流也快,正面
总体不错，性价比高，但总觉得清晰度不如以前买的夏普，不知是否是设置问题，再试试。,正面
性价比极高,正面
快递速度快，服务真心不错，全部安装好了才走，电视机画质也不错，满意,正面
还可以，性价比不错,正面
价格便宜，第一个被小孩摔坏了，又买一个，物美价廉,正面
好评，一如既往的支持京东！快递速度快，快递小哥服务态度好！,正面
不错,正面
画面清晰，服务满意，价格优惠，专门看了两天，买电视，就选海信，真真值得信赖。,正面
非常好,正面
这是一款性价比很高的产品，画面清晰功能强大，十分满意。,正面
宝贝到货了，安装师傅态度很好，完美,正面
还行，物有所值,正面
12月12日0点04分买的电视当天下午3点就能到13日下午就按装上了，送货按装都非常非常的满意！相信京东，希望以后继续保持下去。,正面
数字信号很清晰，使用也很方便，就是说明书太简单了，一时没找到开关,正面
65寸大电视，视觉效果非常爽，跟媳妇两个人喜欢玩王者农药，在风行电视里居然看到了王者农药的直播视频，自从买来了电视，我俩好像没12点之前睡过，要么刷电影 要么刷电视剧 再就是刷王者荣耀视频直播 总之很喜欢这个电视 性价比超高,正面
家人都喜欢这个电视，索尼还是可以的。,正面
价格实惠，多次购买了,正面
自己按照的，非常方便，只要有宽带上网就可以了，连有线电视的钱都省了，小米，绝对要点个赞！,正面
小米电视不错，画质还行，,正面
很不错，挺好的，就是售后不方便,正面
很好的电视，价格实惠，功能强大，昨天刚发现个新功能，像投影仪一样手机放啥就能映到电视上看，清晰省眼睛,正面
给亲戚买的，不错的购物体验,正面
送货快，界面清楚晰，超窄边框，功能齐全，家人都喜欢,正面
电视很大气，清晰。现在暂时不装，过段时间带回老家再装，双12买的，价格实惠。,正面
价格实惠功能强悍。,正面
京东上最便宜的39寸电视，可以了，还有什么要求呢！速度还可以，省了个盒子的钱，不错！,正面
用了几天才来评的，哈哈！开始以为39寸会小，没想到还挺大的，播放也很流畅，一点也不卡。赞赞赞！,正面
好，物流快，服务好！物有所值！,正面
东西到货啦，画面超清，屏幕好大的。价格还行，关键真的清晰，很满意阿，很愉快的购物,正面
东西非常不错，好用 屏幕尺寸合适，观看起来很过瘾,正面
很好很好很好扛把子很好很好很好很好很好很好很好很好很棒很棒很棒很好很好好棒,正面
不愧是大品牌，看起来非常高大上，还没联网，不知道咋样,正面
非常棒！很好，这次的电视很好没什么毛病。京东的售后服务还是很给力的！,正面
东西不错，屏幕操大，就是黑屏有漏光，还有点大，先试用，用后再追评,正面
很好，很不错,正面
电视不错，这个价格来说性价比挺高。但是物流真心不想吐槽，双十一买的尽然还是昨天才送到。,正面
电视机挺好的，比实体店要便宜?,正面
帮朋友拍的、他说不错,正面
服务不错，态度好,正面
东西不错，发货也快，价格也合适,正面
电视价格性价比可以，配送员很快送到，安装服务好,正面
电视很棒！价格实惠！物流，的服务水准是一流的。,正面
电视性价比还是挺高的，用起来也挺方便。,正面
尺寸大小正合适，图像清晰，音响震撼，连上网络也不卡，一家人超喜欢！,正面
很满意,正面
电视不错，就是要冲会员广告多！！！,正面
感觉买小了点，还是能看，正品,正面
给奶奶买的，平时一般不用电视，很好性价比很高,正面
购买方便，性价比高。,正面
买来送爸爸的，他说还不错,正面
电视还不错，双十一送货太慢了。,正面
够大气，够清晰，非常不错，值得购买 晒单： 收起 向左转 向右转,正面
电视机已经安装好了，清晰度可以的，,正面
这个电视买了好久才来评论不好意思真的是蛮不错的～！～！！画面很细腻清晰！！！小米的果然名不虚传～～！！,正面
还不错给爸妈买的 性价比高,正面
非常满意！非常满意！非常满意！,正面
还不错感觉、哈哈哈。用几个月看看 好在追评,正面
小米电视真不错，显示清晰，性价比极高。推荐购买。物流快速，即使在乡村也送货到家。,正面
"我是2017年11月11日购买的创维65H7　58英寸电视机，早晨送过来，不得不佩服京东的速度，我家一直用的创维电视，用了很多年，所以对创维一直有好感。58h7，cpu是a73，内存ddr4，相同价格里都没这种配置，电视机整体设计时尚，显示效果很惊艳，HDR,4KMEMC不是吹的",正面
送货快！价格优惠力度不错！！！相信夏普的质量！！！,正面
经常购买的，大品牌就是值得信赖，送货速度,正面
质量很好！很高清，画面细腻，非常满意！,正面
很大很清晰，服务也很好。到时还会购买一台放二楼客厅,正面
此用户未及时评价，系统默认好评。 2017-12-25 20:13:54 追加： 小米真心不错，物超所值,正面
不错，2千块性价比不错。显示效果也挺好的 很满意,正面
电视很不错 很清楚,正面
还行 质量不错,正面
电视收到了很好，配送员很负责。值得购买,正面
画面清晰，流畅度一般，用了一个多。没发现质量问题,正面
949买的32寸电视，性价比很高了，老人自己之前买个电视，还是先锋的，32寸，还要1200，坏了没有售后，只能找guo美还是su·宁的售后，上门就50，还不管修理费，果断换新的，相信小米售后能强很多。,正面
